Vehicle,Arrival Time,Payment Type,Exit Time,Wait Time
Kendaraan-663,1496.0848966880737,electronic,1506.046433148973,5.961536460899197
Kendaraan-664,1496.3650640866867,electronic,1509.259006254979,8.89394216829237
Kendaraan-665,1499.5779624136235,electronic,1510.046433148973,6.468470735349456
Kendaraan-666,1501.6495422275887,electronic,1513.259006254979,7.609464027390459
Kendaraan-667,1505.1255016645807,electronic,1514.046433148973,4.920931484392213
Kendaraan-668,1505.6939000454415,electronic,1517.259006254979,7.565106209537589
Kendaraan-669,1507.3368845712907,electronic,1518.046433148973,6.709548577682199
Kendaraan-670,1508.6674908584314,electronic,1521.259006254979,8.59151539654772
Kendaraan-671,1509.9668003562283,electronic,1522.046433148973,8.079632792744633
Kendaraan-672,1514.3385871023002,electronic,1525.259006254979,6.92041915267896
Kendaraan-673,1524.5792562777635,electronic,1528.5792562777635,0.0
Kendaraan-674,1525.3890133828024,electronic,1529.3890133828024,0.0
Kendaraan-675,1527.545215968935,electronic,1532.5792562777635,1.0340403088284802
Kendaraan-676,1529.6355773212326,electronic,1533.6355773212326,0.0
Kendaraan-677,1532.629837742573,electronic,1536.629837742573,0.0
Kendaraan-678,1539.1824192724605,electronic,1543.1824192724605,0.0
Kendaraan-679,1539.7000328887743,electronic,1543.7000328887743,0.0
Kendaraan-680,1540.2267459817956,electronic,1547.1824192724605,2.9556732906648904
Kendaraan-681,1542.626900830462,electronic,1547.7000328887743,1.0731320583122397
Kendaraan-682,1543.0065809409161,electronic,1551.1824192724605,4.175838331544355
Kendaraan-683,1543.4308805020619,electronic,1551.7000328887743,4.269152386712449
Kendaraan-684,1543.6042842186632,electronic,1555.1824192724605,7.5781350537972685
Kendaraan-685,1543.6102382381011,electronic,1555.7000328887743,8.089794650673184
Kendaraan-686,1544.9408010091204,electronic,1559.1824192724605,10.241618263340115
Kendaraan-687,1546.9428836553984,electronic,1559.7000328887743,8.757149233375912
Kendaraan-688,1547.7079181670488,electronic,1563.1824192724605,11.474501105411719
Kendaraan-689,1548.2929932604404,electronic,1563.7000328887743,11.407039628333905
Kendaraan-690,1551.0206197716866,electronic,1567.1824192724605,12.161799500773895
Kendaraan-691,1553.7183558808345,electronic,1567.7000328887743,9.98167700793988
Kendaraan-692,1555.0632307236235,electronic,1571.1824192724605,12.119188548836973
Kendaraan-693,1557.6471921054529,electronic,1571.7000328887743,10.052840783321471
Kendaraan-694,1563.3713080072835,electronic,1575.1824192724605,7.811111265177033
