Vehicle,Arrival Time,Payment Type,Exit Time,Wait Time
Kendaraan-204,260.2505993825563,electronic,264.2505993825563,0.0
Kendaraan-205,261.0816419546096,electronic,265.0816419546096,0.0
Kendaraan-206,261.38223824952536,electronic,265.38223824952536,0.0
Kendaraan-207,262.0229394363864,electronic,266.0229394363864,0.0
Kendaraan-208,262.09847037921355,electronic,266.09847037921355,0.0
Kendaraan-209,262.69394651835586,electronic,268.02323065691223,1.3292841385563747
Kendaraan-210,267.9695834982439,electronic,271.9695834982439,0.0
Kendaraan-211,268.3547848576948,electronic,272.3547848576948,0.0
Kendaraan-212,270.27078958969685,electronic,274.27078958969685,0.0
Kendaraan-213,271.0295206363876,electronic,275.0295206363876,0.0
Kendaraan-214,271.71692811956837,electronic,275.71692811956837,0.0
Kendaraan-215,275.6593900933162,electronic,279.6593900933162,0.0
Kendaraan-216,282.392694691846,electronic,286.392694691846,0.0
Kendaraan-217,283.40695601497805,electronic,287.40695601497805,0.0
Kendaraan-218,284.99107731727275,electronic,288.99107731727275,0.0
Kendaraan-219,285.201300113603,electronic,289.201300113603,0.0
Kendaraan-220,285.64127869179424,electronic,289.64127869179424,0.0
Kendaraan-221,289.9718242249167,electronic,293.9718242249167,0.0
Kendaraan-222,291.05376270146877,electronic,295.05376270146877,0.0
Kendaraan-223,292.0304031884595,electronic,296.0304031884595,0.0
Kendaraan-224,293.7531897053976,electronic,297.7531897053976,0.0
Kendaraan-225,293.8267700486493,electronic,297.8267700486493,0.0
Kendaraan-226,294.9236413231867,electronic,298.9236413231867,0.0
Kendaraan-227,295.7972216454188,electronic,299.7972216454188,0.0
Kendaraan-228,298.1914954067792,electronic,302.1914954067792,0.0
Kendaraan-229,298.4056226215295,electronic,302.4056226215295,0.0
Kendaraan-230,302.4537982405037,electronic,306.4537982405037,0.0
Kendaraan-231,302.55817670819056,electronic,306.55817670819056,0.0
Kendaraan-232,302.81515158374833,electronic,306.81515158374833,0.0
Kendaraan-233,303.9450952065301,electronic,307.9450952065301,0.0
Kendaraan-234,305.35082560865567,electronic,309.35082560865567,0.0
Kendaraan-235,305.686008121273,electronic,309.686008121273,0.0
Kendaraan-236,305.8456387863014,electronic,310.4537982405037,0.6081594542023367
Kendaraan-237,308.60800163243266,electronic,312.60800163243266,0.0
